REGION,YEAR,MONTH,DAY,SEASON,STATION,TRANSECT,LATITUDE,LONGITUDE,DEPTH,T_SURF,T_NB,T0_50,Tmin,D_Tmin,S_NB,S0_50,STRAT,CIL,CHL0_100,SIL0_50,SIL50_150,NIT0_50,NIT50_150,XSIL0_50,XPHO0_50,PHO0_50,PHO50_150,CHLMAX,D_CHLMAX,O2_050,Cfin_CI,Cfin_CII,Cfin_CIII,Cfin_CIV,Cfin_CV,Cfin_CVI,Cfin_none,Cgla_CI,Cgla_CII,Cgla_CIII,Cgla_CIV,Cgla_CV,Cgla_CVI,Chyp_CI,Chyp_CII,Chyp_CIII,Chyp_CIV,Chyp_CV,Chyp_CVI,Chyp_none,ParaC_CI,ParaC_CII,ParaC_CIII,ParaC_CIV,ParaC_CV,ParaC_CVI,ParaC_CI_CV,ParaC_none,Cfin_IV-VI,Cglac_CIV-VI,Chyp_III-VI,Ln_Cfin_I-IV,Ln_Depth,Ln_STRAT,Ln_CHLA100,STRAT_corrNL,Ln_STRAT_corrNL,LnCglac_CI-III,Ln_Cgla_IV-VI,Ln_Cfin_IV-VI,T_0-50*Tmin,T0-50+Tmin,Ln_Chyp_I-III,Ln_Para_I_VI,TSURF-T0-50,Cfin_%CV/CV-VI,Cfin_%CVI/CV-VI,Ln ChypCIV-VI,Surveys_type
NL,2010,4,27,Spring,BB12,BB,49.85,-49.5,1332,3.606,3.873,3.21,2.396,38.391,34.887,34.264,4.984,0,79.74,293.6,801.42,466.02,1417.25,-172.31,14.47,,,,22.246,7.314,0,0,0,580,5216,34195,0,0,0,0,0,0,0,0,0,0,0,8694,580,0,0,0,0,0,0,0,0,0,39991,0,9274,6.3630281035,7.1944368511,1.6062327815,4.378771342,0.23589272,-1.444378154,,,10.596409708,7.69116,5.606,,0,0.396,0.1304293466,0.8550673902,9.1350778875,TRANSECT
NL,2010,4,25,Spring,FC20,FC,47,-46.483,344,5.043,3.98,5.012,3.665,86.654,34.878,33.996,2.055,0,199.49,39.78,438.45,59.66,829.72,-19.63,21.6,,,,30.642,7.272,8694,11592,9853,5796,4057,5216,0,0,0,0,0,0,0,0,580,580,580,580,0,0,0,0,0,0,0,0,0,0,15069,0,1740,10.48946703,5.8406416574,0.7202758479,5.2957641098,0.09726315,-2.330335087,,,9.6203949324,18.36898,8.677,7.0561752841,0,0.031,0.0897407538,0.1153778092,7.0570369817,TRANSECT
NL,2010,4,25,Spring,FC21,FC,47,-46.017,300,4.991,4.132,4.967,3.52,91.368,34.884,34.001,0.978,0,125.04,72.23,358.96,105.04,740.49,-33.1,22.81,,,,28.959,7.214,17388,26661,10433,6955,3478,16228,0,0,0,0,0,0,0,0,3478,0,1159,3478,0,0,0,0,0,0,0,0,0,0,26661,0,4637,11.025767539,5.7037824747,-0.022245609,4.8286336861,0.04628874,-3.072856544,,,10.190957102,17.48384,8.487,8.1542126949,0,0.024,0.0428626006,0.1999926056,8.4420385178,TRANSECT
NL,2010,4,25,Spring,FC24,FC,47,-45.213,167,5.097,4.359,4.957,3.713,94.075,34.676,33.997,2.996,0,124.02,86.87,360.05,197.61,992.57,-106.11,14.41,,,,22.893,7.215,46367,49844,20865,18547,5796,2318,0,0,0,0,0,0,0,0,0,0,0,1159,0,0,0,0,0,0,0,0,0,0,26661,0,1159,11.817634257,5.1179938124,1.0972780657,4.8204428429,0.14180068,-1.953332869,,,10.190957102,18.405341,8.67,,0,0.14,0.0403236467,0.0161266758,7.0561752841,TRANSECT
NL,2010,4,25,Spring,FC26,FC,47,-44.772,148,5.086,3.877,4.811,3.629,63.197,34.346,34.015,3.654,0,106.94,48.7,443.64,183.3,1162.7,-140.34,16.76,,,,21.373,7.268,38253,39412,23183,6955,1159,19706,0,0,0,0,0,0,0,0,0,0,1159,1159,0,0,0,0,0,0,0,0,0,0,27820,0,2318,11.588060766,4.9972122738,1.295822458,4.6722679295,0.17294382,-1.754788477,,,10.233510465,17.459119,8.44,,0,0.275,0.0090076787,0.1531538533,7.7488913373,TRANSECT
NL,2010,4,25,Spring,FC29,FC,47,-44.232,270,5.271,4.246,5.006,3.412,98.149,34.831,34,2.935,0,218.87,74.56,394.55,159.2,1102.99,-85.13,13.83,,,,31.074,7.374,8114,12171,13330,8694,3478,6955,0,0,0,0,0,0,0,0,580,580,580,4057,1739,0,0,0,0,0,0,0,0,0,19127,0,6956,10.652755108,5.598421959,1.0767074533,5.3884779463,0.13891355,-1.973903482,,,9.8588562284,17.080472,8.418,7.0561752841,0,0.265,0.0659436502,0.1318683402,8.7604530463,TRANSECT
NL,2010,7,13,Summer,BB12,BB,49.85,-49.5,1320,7.32,3.897,4.671,2.872,71.785,34.881,33.511,33.759,0,47.38,102.67,769.3,192.1,1396.11,-85.84,11.62,,,,34.957,7.825,40571,24343,3478,0,19706,13910,0,0,0,0,0,0,0,0,0,0,1159,0,0,0,0,0,0,0,0,0,0,0,33616,0,1159,11.133011138,7.1853870156,3.5192470484,3.8582001987,1.59781347,0.4686361134,,,10.422757423,13.415112,7.543,,0,2.649,0.193180927,0.136361854,7.0561752841,TRANSECT
NL,2010,7,13,Summer,BB13,BB,50,-49,1799,7.953,3.701,6.972,3.695,984.4,34.875,33.865,26.803,0,30.55,110.39,436.12,83.44,814.19,28.32,16.56,,,,29.45,6.952,1159,2318,1159,6955,31298,6955,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,45208,0,580,9.3579842139,7.494986234,3.2885138216,3.4193646856,1.26858599,0.2379028865,,,10.719029341,25.76154,10.667,,0,0.981,0.6279191076,0.1395353503,6.3647507569,TRANSECT
NL,2010,7,13,Summer,BB14,BB,50.177,-48.472,2376,9.617,3.689,8.715,3.673,153.903,34.873,34.189,11.776,0,44.18,70.01,490.24,3.11,910.28,66.38,15.4,,,,21.201,6.75,580,580,4637,16228,23183,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41150,0,0,9.9999334508,7.7731736805,2.466063562,3.788272198,0.55735808,-0.584547373,,,10.624979206,32.010195,12.388,,0,0.902,0.4938121712,0.0370417705,0,TRANSECT
NL,2010,7,9,Summer,FC09,FC,47,-50,83,8.038,0.467,6.703,0.467,76.312,33.252,32.564,14.369,26.333,61.52,36.93,172.08,0,134.28,-154.45,11.57,,,,45.452,7.148,0,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9120230054,4.4188406078,2.6650731082,4.1193623252,0.68008477,-0.385537827,,,,3.130301,7.17,,0,1.335,0,0,0,TRANSECT
NL,2010,7,10,Summer,FC10,FC,47,-49.117,80,9.019,0.423,7.537,0.422,74.57,33.294,32.592,19.593,22.183,44.59,30.22,140.98,10.53,196.25,,,,,,32.658,6.976,18,127,50,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,5.3844950628,4.3820266347,2.9751723596,3.7975096186,0.92733669,-0.075438575,,,3.1354942159,3.180614,7.959,,0,1.482,0,0,0,TRANSECT
NL,2010,7,10,Summer,FC12,FC,47,-48.117,132,7.639,0.772,5.415,-0.236,58.194,33.585,32.543,20.85,81.871,134.95,80.57,459.78,0,408.13,-19.26,15.3,,,,46.396,7.492,2862,471,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1330002186,4.8828019226,3.0373539482,4.9049043395,0.9868305,-0.013256987,,,,-1.27794,5.179,,0,2.224,0,0,0,TRANSECT
NL,2010,7,11,Summer,FC20,FC,47,-46.483,342,9.777,4.016,8.426,3.294,126.496,34.885,33.758,17.47,0,54.84,38.77,473.22,30.95,1226.16,42.81,17.2,,,,30.073,6.706,10433,35934,12751,26661,20865,4637,0,0,0,0,0,0,0,0,0,0,0,0,1159,0,0,0,0,0,0,0,0,0,52163,0,1159,11.3595295,5.8348107371,2.8604851241,4.0044198547,0.8268551,-0.190125811,,,10.86212871,27.755244,11.72,,0,1.351,0.1874983151,0.0416692877,7.0561752841,TRANSECT
NL,2010,7,11,Summer,FC21,FC,47,-46.017,300,9.949,4.187,8.822,3.699,99.921,34.878,33.796,12.323,0,71,68.32,358.94,3.25,684.23,123.91,23.09,,,,30.985,6.74,6955,6375,2318,13330,16808,1739,0,0,0,0,0,0,0,0,0,0,0,1159,0,0,0,0,0,0,0,0,0,0,31877,0,1159,10.2742922,5.7037824747,2.511467435,4.262679877,0.58324759,-0.5391435,,,10.369640026,32.632578,12.521,,0,1.127,0.3536664913,0.0365912678,7.0561752841,TRANSECT
NL,2010,7,11,Summer,FC24,FC,47,-45.213,162,9.96,4.109,8.441,3.766,83.778,34.599,33.834,18.633,0,68.83,43.14,652.83,27.02,791.72,44.5,23.45,,,,25.058,6.754,580,1449,580,4347,15069,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22604,0,0,8.8473598755,5.0875963352,2.9249342022,4.2316396964,0.88189989,-0.125676733,,,10.025882161,31.788806,12.207,,0,1.519,0.5976678697,0.1264427081,0,TRANSECT
NL,2010,7,11,Summer,FC26,FC,47,-44.772,147,9.85,3.947,8.654,3.785,78.67,34.424,33.771,15.543,0,55.52,90.43,551.01,20.63,663.31,92.78,22.89,,,,33.479,6.752,6375,6955,5796,6955,21445,4057,0,0,0,0,0,0,0,0,0,0,580,580,580,0,0,0,0,0,0,0,0,0,32457,0,1740,10.168962359,4.9904325868,2.7436103765,4.0167433162,0.73565019,-0.307000559,,,10.387671415,32.75539,12.439,,0,1.196,0.4157377431,0.0786499428,7.4622149398,TRANSECT
NL,2010,7,11,Summer,FC29,FC,47,-44.232,266,9.604,4.182,8.232,3.373,79.106,34.888,33.93,15.632,0,76.86,77.24,593.41,11.98,1100.24,137.04,27.41,,,,64.572,6.817,4347,1739,2608,4057,4347,6086,0,0,0,0,0,0,0,0,0,0,290,580,0,0,0,0,0,0,0,0,0,0,14490,0,870,9.4533649789,5.5834963088,2.7493200953,4.3419855851,0.73986256,-0.30129084,,,9.5812140353,27.766536,11.605,,0,1.372,0.1875,0.2625086266,6.7696419769,TRANSECT
NL,2010,7,11,Summer,FC31,FC,47,-43.833,550,9.871,3.898,8.103,3.516,64.78,34.883,33.997,21.402,0,80.04,76.85,561.91,78.12,1367.01,-17.43,16.9,,,,29.271,6.709,37093,35934,10433,3478,3478,3478,0,0,0,0,0,0,0,0,0,0,0,1159,0,0,0,0,0,0,0,0,0,0,10434,0,1159,11.3729505,6.3099182782,3.0634843756,4.3825265097,1.01295666,0.0128734405,,,9.2528249836,28.490148,11.619,,0,1.768,0.0370417705,0.0370417705,7.0561752841,TRANSECT
NL,2010,7,11,Summer,FC33,FC,47,-43.4,1216,9.638,3.671,7.915,3.671,1000.188,34.888,34.081,21.192,0,76.17,87.16,447.29,13.09,1256.07,74.11,15.47,,,,27.251,6.842,4637,4057,3478,20285,17388,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40571,0,0,10.387671415,7.1033220625,3.053623752,4.3329676844,1.00301736,0.0030128169,,,10.610808805,29.055965,11.586,,0,1.723,0.32967408,0.05494568,0,TRANSECT
NL,2010,7,12,Summer,FC35,FC,47,-43,3550,10.628,3.892,9.651,3.731,301.84,34.885,33.808,18.344,0,74.81,77.23,696.97,0.62,638.41,76.46,12.98,,,,31.328,6.507,15649,10433,9853,4637,2898,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10433,0,0,10.610833452,8.1747028825,2.9093025456,4.3149515659,0.86822152,-0.14130839,,,9.2527291385,36.007881,13.382,,0,0.977,0.0625,0.0625,0,TRANSECT
NL,2010,7,16,Summer,SI13,SI,54.783,-53,1138,5.889,4.05,4.248,2.145,41.738,34.886,34.159,11.225,0,54.18,263.06,644.58,343.11,1071.67,-82.07,14.84,,,,13.692,7.267,0,0,0,290,12751,7245,0,0,0,0,0,0,0,0,0,0,2608,290,0,0,0,0,0,0,0,0,0,0,20286,0,2898,5.669880923,7.0370276147,2.4181434336,3.9923118367,0.53127925,-0.632467501,,,9.9176862719,9.11196,6.393,,0,1.641,0.6285615696,0.3571428571,7.9721211289,TRANSECT
NL,2010,12,2,Fall,BB04,BB,48.917,-52.4,350,2.005,2.884,2.001,-0.165,168.831,34.479,32.329,0.041,157.725,,,,,,,,,,,19.87,7.416,0,1159,0,5796,33036,2898,0,0,0,0,0,0,0,0,0,0,6375,0,0,0,0,0,0,0,0,0,0,0,41730,0,6375,8.8472161044,5.8579331545,-3.194183212,,0.00194053,-6.244794147,,,10.638975574,-0.330165,1.836,,0,0.004,0.7702674345,0.0675697731,8.7602962205,TRANSECT
NL,2010,12,3,Fall,BB13,BB,50,-49,1818,5.88,3.66,5.88,3.66,995.295,34.892,34.442,0.105,0,,,,,,,,,,,24.284,6.601,580,580,869,4057,15359,869,0,0,0,0,0,0,0,0,0,0,290,290,0,0,0,0,0,0,0,0,0,0,20285,0,580,8.7137463305,7.5054922747,-2.253794929,,0.00496965,-5.304405864,,,9.9176369756,21.5208,9.54,,0,0,0.6883122703,0.0389441606,6.3647507569,TRANSECT
NL,2010,12,6,Fall,FC01,FC,47,-52.832,106,4.056,0.71,3.974,0.71,102.606,32.381,31.364,4.804,2.8,,,,,,,,,,,28.121,7.218,435,1159,2463,1594,5216,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7390,0,0,8.6395877996,4.6634390941,1.5694489042,,0.22737332,-1.481162031,,,8.9078830139,2.82154,4.684,,0,0.082,0.4556652398,0.0506682974,0,TRANSECT
NL,2010,12,6,Fall,FC02,FC,47,-52.705,189,4.509,-0.619,4.368,-0.92,144.228,33.149,31.592,4.672,0,,,,,,,,,,,6.15,7.04,0,580,290,3478,18547,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22605,0,0,8.3774712482,5.2417470151,1.5415872455,,0.22112576,-1.50902369,,,10.0259264,-4.01856,3.448,,0,0.141,0.7900745474,0.0247071353,0,TRANSECT
NL,2010,12,6,Fall,FC03,FC,47,-52.58,156,4.613,-0.539,4.64,-0.939,117.04,33.085,31.61,2.249,84.41,,,,,,,,,,,24.872,6.997,1159,3478,1739,5796,11012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16808,0,0,9.406893511,5.0498560072,0.810485673,,0.10644517,-2.240125262,,,9.7296102425,-4.35696,3.701,,0,-0.027,0.4749827467,0,0,TRANSECT
NL,2010,12,6,Fall,FC04,FC,47,-52.322,123,5.148,-0.738,5.332,-1.002,86.824,33.07,31.912,1.601,50.905,,,,,,,,,,,47.446,6.866,2318,1739,5796,6375,6375,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13040,0,0,9.6944934243,4.8121843554,0.470628434,,0.07577533,-2.579982501,,,9.4757768355,-5.342664,4.33,,0,-0.184,0.2784694011,0.0126676277,0,TRANSECT
NL,2010,12,10,Fall,FC04,FC,47,-52.322,122,3.612,-0.867,2.972,-0.977,104.009,32.878,31.742,15.118,64.932,,,,,,,,,,,1.761,7.22,2318,1739,5796,6375,6375,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13040,0,0,9.6944934243,4.8040210447,2.7158860869,,0.71553494,-0.334724848,,,9.4757768355,-2.903644,1.995,,0,0.64,0.2784694011,0.0126676277,0,TRANSECT
NL,2010,12,5,Fall,FC05,FC,47,-52.033,137,4.311,-0.689,4.063,-0.956,109.576,33.121,31.623,12.59,76.342,,,,,,,,,,,17.163,7.09,181,471,652,652,942,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630,0,0,7.5786568506,4.9199809258,2.5329028481,,0.5958847,-0.517708087,,,7.3963352938,-3.884228,3.107,,0,0.248,0.3210633947,0.0122699387,0,TRANSECT
NL,2010,12,5,Fall,FC07,FC,47,-51,99,4.752,-0.055,4.796,-0.097,73.121,33.196,31.773,7.469,38.095,,,,,,,,,,,17.861,6.968,2681,2318,724,217,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,8.6894644124,4.5951198501,2.0107611214,,0.35350777,-1.039849814,,,6.4800445619,-0.465212,4.699,,0,-0.044,0.0682352941,0,0,TRANSECT
NL,2010,12,5,Fall,FC09,FC,47,-50,80,6.909,1.905,6.907,1.905,80.204,32.967,32.297,0.021,0,,,,,,,,,,,10.992,6.588,290,1087,1050,471,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,7.9717761229,4.3820266347,-3.863232841,,0.00099393,-6.913843776,,,6.2285110036,13.157835,8.812,,0,0.002,0.0122699387,0,0,TRANSECT
NL,2010,12,5,Fall,FC10,FC,47,-49.117,78,5.165,0.461,5.141,0.461,74.536,33.182,32.1,2.691,0,,,,,,,,,,,5.994,6.875,4057,1666,145,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,8.6772691393,4.3567088267,0.9899128717,,0.12736503,-2.060698063,,,5.8916442118,2.370001,5.602,,0,0.024,0.058105939,0,0,TRANSECT
NL,2010,12,4,Fall,FC15,FC,47,-47.25,534,2.457,4.317,3.284,2.332,12.22,34.867,33.545,13.559,0,,,,,,,,,,,5.114,7.063,0,0,580,4637,36514,4057,0,0,0,0,0,0,0,0,0,0,7535,1159,580,0,0,0,0,0,0,0,0,0,45208,0,9274,8.559677803,6.280395839,2.6070505335,,0.64174747,-0.443560402,,,10.719029341,7.658288,5.616,,0,-0.827,0.7974578492,0.088604001,9.1350778875,TRANSECT
NL,2010,12,4,Fall,FC20,FC,47,-46.483,350,7.682,4.07,7.66,4.038,80.733,34.88,33.615,0.295,0,,,,,,,,,,,8.003,6.395,18,72,54,290,1014,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,1358,0,0,6.0730445341,5.8579331545,-1.220779923,,0.01396235,-4.271390858,,,7.2137683081,30.93108,11.698,,72,0.022,0.6750998668,0.0359520639,0,TRANSECT
NL,2010,12,6,Fall,SEGB01,SEGB,46.583,-52.933,54,3.806,3.745,3.796,3.745,48.104,31.522,31.466,1.17,0,17.56,166.88,,75.15,,90.93,18.51,,,,2.254,7.157,1159,1521,1666,435,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,0,0,8.4724050086,3.9889840466,0.1570037488,2.8656235882,0.0553761,-2.893607186,,,7.3740018594,14.21602,7.541,,0,0.01,0.1951178451,0,0,TRANSECT
NL,2010,12,6,Fall,SEGB03,SEGB,46.35,-52.733,167,4.808,-0.144,4.821,-0.899,119.201,33.153,31.758,0.6,94.876,21.34,80.84,722.84,49.09,644.89,33.21,15.74,,,,34.651,6.937,145,290,435,2391,2608,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5144,0,0,8.0897891758,5.1179938124,-0.510825624,3.0605832459,0.028398,-3.561436559,,,8.5455862659,-4.334079,3.922,,0,-0.013,0.4336548055,0.024110409,0,TRANSECT
NL,2010,12,6,Fall,SEGB05,SEGB,46.07,-52.5,85,7.246,0.643,7.246,0.643,83.854,33.175,32.264,0.249,8.704,68.65,86.17,340,50.09,217.77,36.5,13.93,,,,2.767,6.129,72,181,652,1195,724,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,0,0,7.6496926237,4.4426512565,-1.390302383,4.2290211322,0.01178517,-4.440913318,,,7.5781454724,4.659178,7.889,,0,0,0.2531468531,0.0125874126,0,TRANSECT
NL,2010,12,7,Fall,SEGB07,SEGB,45.458,-52,72,8.464,2.105,8.458,2.105,73.954,32.982,32.408,0.084,0,50.89,173.82,268.21,78.14,156.73,96.03,14.11,,,,34.104,6.224,18,72,36,435,906,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595,0,0,6.3297209055,4.276666119,-2.47693848,3.9296664406,0.00397572,-5.527549415,,,7.3746290152,17.80409,10.563,,0,0.006,0.5264381174,0.1475886113,0,TRANSECT
NL,2010,12,7,Fall,SEGB08,SEGB,45.095,-51.7,73,8.717,3.842,8.721,3.842,67.79,32.869,32.391,0.187,0,54.67,176.16,217.23,89.07,115.25,85.51,16.14,,,,49.055,6.167,145,217,199,308,417,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,6.7673431253,4.2904594411,-1.676646662,4.0013151129,0.00885071,-4.727257597,,,6.704414355,33.506082,12.563,,0,-0.004,0.302832244,0.0660856935,0,TRANSECT
NL,2010,12,7,Fall,SEGB09,SEGB,44.725,-51.395,70,8.791,5.097,8.776,5.097,69.297,32.798,32.361,0.43,0,58.82,201.08,252.52,118.53,174.76,81.8,20.51,,,,9.649,6.123,14,5,0,9,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,3.3322045102,4.248495242,-0.84397007,4.0744819331,0.0203519,-3.894581005,,,3.4657359028,44.731272,13.873,,0,0.015,0.1764705882,0.2745098039,0,TRANSECT
NL,2010,12,7,Fall,SEGB10,SEGB,44.363,-51.103,71,8.666,4.917,8.644,4.917,65.784,32.899,32.372,0.372,0,64.57,133.8,176.46,79.25,112.1,55.25,20.76,,,,9.188,6.199,109,226,208,91,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,6.4520489544,4.262679877,-0.988861425,4.1677499066,0.01760676,-4.03947236,,,4.9767337424,42.502548,13.561,,0,0.022,0.0784883721,0,0,TRANSECT
NL,2010,12,7,Fall,SEGB11,SEGB,44,-50.808,72,7.999,3.187,7.871,3.187,64.39,32.732,32.338,5.419,0,92.42,123.11,111.53,80.35,74.43,43.51,18,,,,3.626,6.34,72,1304,2681,1377,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,0,0,8.60043079,4.276666119,1.6899112966,4.5263434054,0.25648127,-1.360699638,,,7.5021864866,25.084877,11.058,,0,0.128,0.0741182484,0,0,TRANSECT
NL,2010,12,7,Fall,SEGB12,SEGB,43.633,-50.517,66,7.375,3.891,6.92,3.891,61.696,32.641,32.325,12.679,0,71.97,147.05,71.17,94.67,45.66,49.6,17.62,,,,23.856,6.389,3767,4347,1884,869,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,0,0,9.2934859531,4.189654742,2.5399470815,4.2762493655,0.60009707,-0.510663854,,,7.1731917425,26.92572,10.811,,0,0.455,0.0384887631,0,0,TRANSECT
NL,2010,12,8,Fall,SEGB13,SEGB,43.2,-50.167,63,4.145,1.295,3.695,1.295,61.773,33.055,32.564,17.407,0,29.37,191.54,84.73,190.45,81.4,0.98,14.93,,,,33.413,6.947,290,2029,3767,3912,1884,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5941,0,0,9.210140352,4.1431347264,2.8568724242,3.3799737452,0.82387331,-0.193738511,,,8.6896327484,4.785025,4.99,,0,0.45,0.156647543,0.0120562069,0,TRANSECT
NL,2010,12,8,Fall,SEGB15,SEGB,42.85,-49.887,400,9.593,3.893,7.089,1.925,61.778,34.75,33.174,23.546,0,63.98,181.68,598.52,171.77,802.25,10.28,12.76,,,,4.008,6.431,145,435,580,724,9418,869,0,0,0,0,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0,11011,0,724,7.5411524551,5.9914645471,3.1589559547,4.1585705345,1.11443218,0.1083450196,,,9.3066500521,13.646325,9.014,,0,2.504,0.7738065894,0.0713992277,6.5861716549,TRANSECT
NL,2010,12,8,Fall,SEGB16,SEGB,42.775,-49.828,1489,9.927,3.925,9.026,2.833,83.324,34.888,33.045,14.5,0,76.76,88.82,617.98,56.46,938.65,32.11,11.5,,,,2.488,6.225,0,0,0,1739,27240,3478,0,0,0,0,0,0,0,0,0,0,11012,1159,1159,0,0,0,0,0,0,0,0,0,32457,0,13330,7.4610655144,7.3058600327,2.6741486494,4.3406836711,0.686285,-0.376462286,,,10.387671415,25.570658,11.859,,0,0.901,0.8392642573,0.1071571618,9.4978474291,TRANSECT
NL,2011,5,21,Spring,FC09,FC,46.998,-50.007,85,5.316,1.533,3.651,1.533,74.12,32.788,32.787,7.594,0,,,,,,,,,,,42.835,,2318,2536,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6772691393,4.4426512565,2.0273584618,,0.35942402,-1.023252473,,,,5.596983,5.184,,0,1.665,0,0,0,TRANSECT
NL,2011,5,1,Spring,FC18,FC,47,-46.833,1170,2.964,3.751,3.191,2.96,4.059,34.888,34.028,7.121,0,346.14,178.22,666.6,268.22,1182.41,-87.95,8.01,,,,12.81,7.765,0,869,290,580,1449,16808,0,0,0,0,0,0,0,0,0,0,0,1159,580,0,0,0,0,0,0,0,0,0,18837,0,1739,7.4610655144,7.0647590278,1.963048165,5.8468433175,0.33703693,-1.08756277,,,9.8435782998,9.44536,6.151,,0,-0.227,0.0724644929,0.8405681136,7.4616403922,TRANSECT
NL,2011,5,1,Spring,FC20,FC,47,-46.483,350,4.542,4.141,4.516,3.846,113.566,34.898,34.182,0.505,0,73.82,286.04,649.96,451.96,1170.69,-167.38,6.55,,,,3.813,7.027,36,36,344,344,181,290,0,0,0,0,0,0,0,0,0,0,0,109,91,0,0,0,0,0,0,0,0,0,815,0,200,6.6333184333,5.8579331545,-0.68319685,4.3016296976,0.02390165,-3.733807785,,,6.7031881132,17.368536,8.362,,0,0.026,0.147034931,0.2355808286,5.3033049081,TRANSECT
NL,2011,5,1,Spring,FC21,FC,47,-46.017,299,3.914,4.217,3.943,3.836,79.011,34.884,34.117,1.617,0,258.9,169.02,612.84,288.35,1080.3,-118.7,6.27,,,,8.579,7.533,580,0,0,290,1159,23473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24922,0,0,6.7684932116,5.7004435734,0.4805725806,5.5564418868,0.07653261,-2.570038354,,,10.123506227,15.125348,7.779,,0,-0.029,0.0454474159,0.9204376127,0,TRANSECT
NL,2011,4,30,Spring,FC24,FC,47,-45.213,164,4.827,4.154,4.772,4.153,139.867,34.604,34.205,0.74,0,77.39,306.76,748.22,486.58,1418.13,-173.37,5.75,,,,11.021,6.996,339,412,678,315,266,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671,0,0,7.4639366045,5.0998664278,-0.301105093,4.3488575733,0.0350242,-3.351716028,,,7.4211775286,19.818116,8.925,,0,0.055,0.0858064516,0.3516129032,0,TRANSECT
NL,2011,4,30,Spring,FC26,FC,47,-44.772,149,4.689,4.119,4.653,4.107,124.571,34.439,34.229,0.423,0,80.56,303.72,599.71,490.76,1070.58,-181.8,5.75,,,,10.942,7.072,3188,2029,4057,869,2318,27820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31007,0,0,9.2245390914,5.0039463059,-0.8603831,4.3890022484,0.02002059,-3.910994035,,,10.341968264,19.109871,8.76,,0,0.036,0.0575457412,0.6906481964,0,TRANSECT
